tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s,render_offset_mm,render_offset_deg
1641610,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107273,4341905,0,233,140000,0,0
1641612,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107250,4355905,0,233,140000,0,0
1641614,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107227,4369905,0,233,140000,0,0
1641616,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107203,4383905,0,233,140000,0,0
1641618,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107180,4397905,0,233,140000,0,0
1641620,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107157,4411905,0,233,140000,0,0
1641622,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107133,4425905,0,233,140000,0,0
1641624,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107110,4439905,0,233,140000,0,0
1641626,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107087,4453905,0,233,140000,0,0
1641628,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107064,4467905,0,233,140000,0,0
1641630,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107040,4481905,0,233,140000,0,0
1641632,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-107017,4495904,0,233,140000,0,0
1641634,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106994,4509904,0,233,140000,0,0
1641636,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106970,4523904,0,233,140000,0,0
1641638,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106947,4537904,0,233,140000,0,0
1641640,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106924,4551904,0,233,140000,0,0
1641642,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106901,4565904,0,233,140000,0,0
1641644,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106877,4579904,0,233,140000,0,0
1641646,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106854,4593904,0,233,140000,0,0
1641648,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106831,4607904,0,233,140000,0,0
1641650,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106808,4621904,0,233,140000,0,0
1641652,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106784,4635904,0,233,140000,0,0
1641654,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106761,4649904,0,233,140000,0,0
1641656,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106738,4663904,0,233,140000,0,0
1641658,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106714,4677904,0,233,140000,0,0
1641660,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106691,4691904,0,233,140000,0,0
1641662,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106668,4705904,0,233,140000,0,0
1641664,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106645,4719904,0,233,140000,0,0
1641666,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106621,4733904,0,233,140000,0,0
1641668,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106598,4747904,0,233,140000,0,0
1641670,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106575,4761904,0,233,140000,0,0
1641672,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106552,4775904,0,233,140000,0,0
1641674,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106528,4789904,0,233,140000,0,0
1641676,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106505,4803904,0,233,140000,0,0
1641678,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106482,4817904,0,233,140000,0,0
1641680,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106458,4831904,0,233,140000,0,0
1641682,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106435,4845904,0,233,140000,0,0
1641684,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106412,4859904,0,233,140000,0,0
1641686,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106389,4873904,0,233,140000,0,0
1641688,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106365,4887904,0,233,140000,0,0
1641690,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106342,4901904,0,233,140000,0,0
1641692,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106319,4915904,0,233,140000,0,0
1641694,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106296,4929904,0,233,140000,0,0
1641696,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106272,4943904,0,233,140000,0,0
1641698,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106249,4957904,0,233,140000,0,0
1641700,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106226,4971904,0,233,140000,0,0
1641702,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106202,4985904,0,233,140000,0,0
1641704,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106179,4999904,0,233,140000,0,0
1641706,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106156,5013904,0,233,140000,0,0
1641708,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106133,5027904,0,233,140000,0,0
1641710,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106109,5041904,0,233,140000,0,0
1641712,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106086,5055904,0,233,140000,0,0
1641714,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106063,5069904,0,233,140000,0,0
1641716,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106040,5083904,0,233,140000,0,0
1641718,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-106016,5097904,0,233,140000,0,0
1641720,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105993,5111904,0,233,140000,0,0
1641722,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105970,5125904,0,233,140000,0,0
1641724,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105946,5139904,0,233,140000,0,0
1641726,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105923,5153904,0,233,140000,0,0
1641728,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105900,5167904,0,233,140000,0,0
1641730,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105877,5181904,0,233,140000,0,0
1641732,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105853,5195904,0,233,140000,0,0
1641734,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105830,5209904,0,233,140000,0,0
1641736,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105807,5223903,0,233,140000,0,0
1641738,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105784,5237903,0,233,140000,0,0
1641740,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105760,5251903,0,233,140000,0,0
1641742,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105737,5265903,0,233,140000,0,0
1641744,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105714,5279903,0,233,140000,0,0
1641746,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105690,5293903,0,233,140000,0,0
1641748,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105667,5307903,0,233,140000,0,0
1641750,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105644,5321903,0,233,140000,0,0
1641752,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105621,5335903,0,233,140000,0,0
1641754,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105597,5349903,0,233,140000,0,0
1641756,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105574,5363903,0,233,140000,0,0
1641758,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105551,5377903,0,233,140000,0,0
1641760,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105528,5391903,0,233,140000,0,0
1641762,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105504,5405903,0,233,140000,0,0
1641764,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105481,5419903,0,233,140000,0,0
1641766,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105458,5433903,0,233,140000,0,0
1641768,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105434,5447903,0,233,140000,0,0
1641770,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105411,5461903,0,233,140000,0,0
1641772,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105388,5475903,0,233,140000,0,0
1641774,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105365,5489903,0,233,140000,0,0
1641776,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105341,5503903,0,233,140000,0,0
1641778,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105318,5517903,0,233,140000,0,0
1641780,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105295,5531903,0,233,140000,0,0
1641782,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105272,5545903,0,233,140000,0,0
1641784,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105248,5559903,0,233,140000,0,0
1641786,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105225,5573903,0,233,140000,0,0
1641788,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105202,5587903,0,233,140000,0,0
1641790,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105178,5601903,0,233,140000,0,0
1641792,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105155,5615903,0,233,140000,0,0
1641794,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105132,5629903,0,233,140000,0,0
1641796,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105109,5643903,0,233,140000,0,0
1641798,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105085,5657903,0,233,140000,0,0
1641800,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105062,5671903,0,233,140000,0,0
1641802,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105039,5685903,0,233,140000,0,0
1641804,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-105016,5699903,0,233,140000,0,0
1641806,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104992,5713903,0,233,140000,0,0
1641808,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104969,5727903,0,233,140000,0,0
1641810,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104946,5741903,0,233,140000,0,0
1641812,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104922,5755903,0,233,140000,0,0
1641814,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104899,5769903,0,233,140000,0,0
1641816,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104876,5783903,0,233,140000,0,0
1641818,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104853,5797903,0,233,140000,0,0
1641820,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104829,5811903,0,233,140000,0,0
1641822,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104806,5825903,0,233,140000,0,0
1641824,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104783,5839903,0,233,140000,0,0
1641826,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104760,5853903,0,233,140000,0,0
1641828,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104736,5867903,0,233,140000,0,0
1641830,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104713,5881903,0,233,140000,0,0
1641832,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104690,5895903,0,233,140000,0,0
1641834,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104666,5909903,0,233,140000,0,0
1641836,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104643,5923903,0,233,140000,0,0
1641838,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104620,5937902,0,233,140000,0,0
1641840,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104597,5951902,0,233,140000,0,0
1641842,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104573,5965902,0,233,140000,0,0
1641844,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104550,5979902,0,233,140000,0,0
1641846,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104527,5993902,0,233,140000,0,0
1641848,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104504,6007902,0,233,140000,0,0
1641850,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104480,6021902,0,233,140000,0,0
1641852,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104457,6035902,0,233,140000,0,0
1641854,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104434,6049902,0,233,140000,0,0
1641856,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104410,6063902,0,233,140000,0,0
1641858,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104387,6077902,0,233,140000,0,0
1641860,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104364,6091902,0,233,140000,0,0
1641862,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104341,6105902,0,233,140000,0,0
1641864,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104317,6119902,0,233,140000,0,0
1641866,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104294,6133902,0,233,140000,0,0
1641868,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104271,6147902,0,233,140000,0,0
1641870,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104248,6161902,0,233,140000,0,0
1641872,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104224,6175902,0,233,140000,0,0
1641874,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104201,6189902,0,233,140000,0,0
1641876,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104178,6203902,0,233,140000,0,0
1641878,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104154,6217902,0,233,140000,0,0
1641880,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104131,6231902,0,233,140000,0,0
1641882,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104108,6245902,0,233,140000,0,0
1641884,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104085,6259902,0,233,140000,0,0
1641886,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104061,6273902,0,233,140000,0,0
1641888,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104038,6287902,0,233,140000,0,0
1641890,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-104015,6301902,0,233,140000,0,0
1641892,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103992,6315902,0,233,140000,0,0
1641894,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103968,6329902,0,233,140000,0,0
1641896,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103945,6343902,0,233,140000,0,0
1641898,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103922,6357902,0,233,140000,0,0
1641900,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103898,6371902,0,233,140000,0,0
1641902,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103875,6385902,0,233,140000,0,0
1641904,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103852,6399902,0,233,140000,0,0
1641906,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103829,6413902,0,233,140000,0,0
1641908,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103805,6427902,0,233,140000,0,0
1641910,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103782,6441902,0,233,140000,0,0
1641912,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103759,6455902,0,233,140000,0,0
1641914,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103735,6469902,0,233,140000,0,0
1641916,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103712,6483902,0,233,140000,0,0
1641918,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103689,6497902,0,233,140000,0,0
1641920,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103666,6511902,0,233,140000,0,0
1641922,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103642,6525902,0,233,140000,0,0
1641924,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103619,6539902,0,233,140000,0,0
1641926,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103596,6553902,0,233,140000,0,0
1641928,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103573,6567902,0,233,140000,0,0
1641930,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103549,6581902,0,233,140000,0,0
1641932,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103526,6595902,0,233,140000,0,0
1641934,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103503,6609902,0,233,140000,0,0
1641936,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103479,6623902,0,233,140000,0,0
1641938,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103456,6637902,0,233,140000,0,0
1641940,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103433,6651902,0,233,140000,0,0
1641942,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103410,6665901,0,233,140000,0,0
1641944,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103386,6679901,0,233,140000,0,0
1641946,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103363,6693901,0,233,140000,0,0
1641948,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103340,6707901,0,233,140000,0,0
1641950,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103317,6721901,0,233,140000,0,0
1641952,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103293,6735901,0,233,140000,0,0
1641954,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103270,6749901,0,233,140000,0,0
1641956,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103247,6763901,0,233,140000,0,0
1641958,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103223,6777901,0,233,140000,0,0
1641960,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-103200,6791901,0,233,140000,0,0
