bot,command_id,probe_seq,sent_us,result_us,status,reason_code,reply_us,order,rtt_ms
bot-001,01a0c471-22c1-776d-aa24-7cb6902953e8,0,35376812,35426678,ACCEPTED,,35426733,ok,49.921
bot-001,01a0c471-28cf-70e0-9955-dee1af30f6a7,0,36927416,36976608,ACCEPTED,,36976666,ok,49.250
bot-001,01a0c471-2f0f-76ac-b0fc-8e55fe65d58f,0,38527009,38576599,ACCEPTED,,38576662,ok,49.653
bot-001,01a0c471-351c-7089-bcb2-b9808f6d4893,0,40076486,40126966,ACCEPTED,,40126985,ok,50.499
bot-001,01a0c471-3b2b-743c-99a9-770a7d07ef0c,0,41627233,41676576,ACCEPTED,,41676617,ok,49.384
bot-001,01a0c471-4139-77bb-8c9d-8ca8c3295512,0,43176960,43226874,ACCEPTED,,43226937,ok,49.977
bot-001,01a0c471-4778-7145-bcc3-3f0b1a379e2a,0,44776739,44826548,ACCEPTED,,44826592,ok,49.853
bot-001,01a0c471-4d87-7071-833f-2ac6db5a78b0,0,46327363,46376777,ACCEPTED,,46376838,ok,49.475
bot-001,01a0c471-53c7-7335-8010-e2ccb0a8e6bf,0,47927260,47976968,ACCEPTED,,47977032,ok,49.772
bot-001,01a0c471-5a07-733b-ab4b-408f1fa7ade2,0,49526936,49576956,ACCEPTED,,49576983,ok,50.047
bot-001,01a0c471-6047-7354-b1ec-14871395e978,0,51126915,51176549,ACCEPTED,,51176612,ok,49.697
bot-001,01a0c471-6655-7144-807d-8460e5da25fb,0,52676946,52726501,ACCEPTED,,52726560,ok,49.614
bot-001,01a0c471-6c63-7653-b16b-223c5eee8696,0,54226851,54276765,ACCEPTED,,54276821,ok,49.970
bot-001,01a0c471-7271-71dd-a2cb-a23d5d0d16ff,0,55776903,55826639,ACCEPTED,,55826696,ok,49.793
bot-001,01a0c471-78b1-70c3-9718-d8c0294b8b32,0,57377010,57426612,ACCEPTED,,57426672,ok,49.662
bot-001,01a0c471-7ef0-72f2-ab71-b915d3f6be13,0,58976757,59026942,ACCEPTED,,59026995,ok,50.238
bot-001,01a0c471-84ff-7477-9ecb-7afd096549fc,0,60526957,60576866,ACCEPTED,,60576927,ok,49.970
bot-001,01a0c471-8b3f-7797-91d7-9acd2d4f2e9d,0,62126860,62176483,ACCEPTED,,62176552,ok,49.692
bot-001,01a0c471-917f-7076-abf7-99c6394622c6,0,63727264,63776638,ACCEPTED,,63776715,ok,49.451
